v_name,v_link,v_img,v_dur,v_num_play,v_time,u_link,u_id,v_id,aid,cid,reply,danmu,favorite,coin,share,like,tname,tag,tag_num
【华晨宇】秒唱【邓紫棋】的【画】,https://www.bilibili.com/video/BV1y64y1u7Wo?from=search,https://i2.hdslb.com/bfs/archive/6bbb4538c3f95231428a614921e9a67398e31868.jpg@480w_300h_1c.webp,241,377000,2020-04-06,https://space.bilibili.com/402239893?from=search,402239893,BV1y64y1u7Wo,582683242,174686767,475,571,1027,148,607,2690,粉丝创作,明星*综艺*华晨宇*娱乐*剪辑*男神*音乐*小鲜肉*女神*现场,10
【王牌对王牌5】花絮：“无脸男”沈腾、“哪吒花”华晨宇 小卖店搞怪！,https://www.bilibili.com/video/BV1XE411g76Z?from=search,https://i2.hdslb.com/bfs/archive/817ab43cbb880cacd034c21e94376ebe913d0536.jpg@480w_300h_1c.webp,128,290000,2020-03-08,https://space.bilibili.com/504672822?from=search,504672822,BV1XE411g76Z,94633009,161549260,466,680,2665,2656,752,7477,其他,综艺*王牌对王牌*华晨宇*沈腾*真人秀*张若昀*王牌*刘哲尔*王牌对王牌 第五季*关晓彤*管乐*自己*中国大陆*贾玲*张新成*吴宇恒*陆宇鹏,17
华晨宇火星演唱会2019.11.17号  发发爱我(For Forever)震撼现场 看了仿佛回到了现场   本视频坐标 VIP5 10排10坐,https://www.bilibili.com/video/BV1yJ411m787?from=search,https://i2.hdslb.com/bfs/archive/c80792b8d5072fd928d3f4b721352d5c29573420.jpg@480w_300h_1c.webp,401,226000,2019-11-19,https://space.bilibili.com/81142671?from=search,81142671,BV1yJ411m787,76246228,130416242,626,1347,8375,3711,2383,9511,音乐现场,音乐现场*华晨宇*华语现场*花花*音乐*国语现场,6
【油管评论】华晨宇最新歌曲《疯人院》,https://www.bilibili.com/video/BV1BJ411m7N1?from=search,https://i0.hdslb.com/bfs/archive/13ca46392453a97ea7aabca5c1eb4c7d2798163d.jpg@480w_300h_1c.webp,420,295000,2019-11-18,https://space.bilibili.com/51121044?from=search,51121044,BV1BJ411m7N1,76187449,130317432,726,2488,2732,1748,773,8005,音乐综合,音乐现场*华晨宇*疯人院*火星演唱会*花花*华语现场*ET*开口跪*音乐*现场,10
【华晨宇苏诗丁/南屏晚钟】大叔粉花花反应第6弹，盼星星盼月亮终于来了！,https://www.bilibili.com/video/BV1Ms411J7Vy?from=search,https://i0.hdslb.com/bfs/archive/45437f7d8bb1e31b4fcae9d66a20ed46c1fb105c.jpg@480w_300h_1c.webp,629,355000,2018-07-13,https://space.bilibili.com/36699766?from=search,36699766,BV1Ms411J7Vy,26739566,46011767,343,1271,2100,773,327,3512,娱乐杂谈,明星*华晨宇*南屏晚钟*苏诗丁,4
华晨宇视频询问张碧晨母女，注意她对华晨宇的称呼，暴露双方关系,https://www.bilibili.com/video/BV1bL4y147qa?from=search,https://i2.hdslb.com/bfs/archive/cd56b8d3fb746396b87dc498a76838670cfc87fb.jpg@480w_300h_1c.webp,68,59000,2022-01-16,https://space.bilibili.com/1129029463?from=search,1129029463,BV1bL4y147qa,850701132,485580139,7,11,34,0,0,100,明星综合,明星*真人秀*剪辑*娱乐*华晨宇*张碧晨*娱乐圈*八卦*CP向*高能娱评官,10
杨丞琳八卦张碧晨：你女儿像谁？张碧晨下意识一句，华晨宇都傻眼,https://www.bilibili.com/video/BV1vL4y1b7nq?from=search,https://i1.hdslb.com/bfs/archive/cbdb3d4c46ecdddb020f1bc46e7425f91484bd94.jpg@480w_300h_1c.webp,75,66000,2022-01-10,https://space.bilibili.com/1129029463?from=search,1129029463,BV1vL4y1b7nq,850619391,481397532,12,3,41,6,0,90,娱乐杂谈,李荣浩*花花*真人秀*华晨宇*杨丞琳*杂谈*八卦*张碧晨*影娱哔哔官*高能娱评官,10
华晨宇《七重人格》20191117海口火星演唱会,https://www.bilibili.com/video/BV1NJ411m7mY?from=search,https://i2.hdslb.com/bfs/archive/5f63880ca2147942e6b9299703e54ed2101459cb.jpg@480w_300h_1c.webp,786,175000,2019-11-18,https://space.bilibili.com/241809427?from=search,241809427,BV1NJ411m7mY,76119163,130212018,801,2219,10537,5150,4626,10095,音乐现场,音乐现场*华晨宇*音乐*明星*歌手,5
给韩国人看男明星高音升key，周深、华晨宇、张雨生高音升key大比拼,https://www.bilibili.com/video/BV1U34y1C7tC?from=search,https://i2.hdslb.com/bfs/archive/a0457adc16e54310e823e4118b57840d323bf23e.jpg@480w_300h_1c.webp,231,17000,2022-02-19,https://space.bilibili.com/25623760?from=search,25623760,BV1U34y1C7tC,809140575,512283167,134,189,52,31,6,669,明星综合,娱你在一起*周深*华晨宇*KOREA相关*reaction*张雨生*歌手*高音*韩国人反应*必剪创作,10
华晨宇火星演唱会全程 杜比视界,https://www.bilibili.com/video/BV1iq4y1q754?from=search,https://i1.hdslb.com/bfs/archive/a9ef1ffaebeb61bdc365d9eb4ddeeefb732d51f9.jpg@480w_300h_1c.webp,8896,35000,2021-12-14,https://space.bilibili.com/117824066?from=search,117824066,BV1iq4y1q754,592280233,463229692,233,587,3878,1501,273,2548,音乐现场,音乐现场*华晨宇*华晨宇演唱会*LIVE*演唱会*花花*开口跪*歌手*火星演唱会*华语现场,10
华晨宇《小镇里的花》｜小提琴??“抬起头，踮踮脚，离阳光又近了一步。”谱子附在乐曲最后！,https://www.bilibili.com/video/BV1mF411p7SX?from=search,https://i0.hdslb.com/bfs/archive/9c6ae353b0a43c83fe118543081c131c336b8c04.jpg@480w_300h_1c.webp,278,19000,2022-01-24,https://space.bilibili.com/355405232?from=search,355405232,BV1mF411p7SX,295875360,491619367,139,27,871,771,90,2042,演奏,演奏*华晨宇*音乐*纯音乐*花花*#全能音乐挑战赛*小提琴演奏*独奏*打卡挑战*必剪创作,10
【斗牛】五个华晨宇一起在你耳边mer是一种怎样的感受？,https://www.bilibili.com/video/BV1c4411Q7UL?from=search,https://i1.hdslb.com/bfs/archive/f6d7b019e8a3dbae8f5863801212c5ed0519ff03.jpg@480w_300h_1c.webp,382,143000,2019-08-12,https://space.bilibili.com/28519194?from=search,28519194,BV1c4411Q7UL,63302802,109933992,664,2207,9869,7634,2058,10956,音乐现场,音乐现场*华晨宇*斗牛*华语现场*摇滚*音乐*混剪,7
【明日之子2】吴青峰调戏华晨宇粉丝全程（含3个角度）,https://www.bilibili.com/video/BV1is411T7Ux?from=search,https://i2.hdslb.com/bfs/archive/419eec787c01c2afaf7b7c43bc896e3ceffd0320.jpg@480w_300h_1c.webp,38,334000,2018-08-13,https://space.bilibili.com/37780632?from=search,37780632,BV1is411T7Ux,29248664,50778920,278,501,5868,432,717,4597,综艺,综艺*华晨宇*吴青峰,3
【华晨宇/墙外香翻译】德国宅小哥看《平凡之路》 我想看究竟人性会朝着什么方向走去,https://www.bilibili.com/video/BV1Wp411d7R4?from=search,https://i0.hdslb.com/bfs/archive/4dc97df4f8273bccd3ecbb04f92d1f2862b42c90.jpg@480w_300h_1c.webp,574,371000,2018-05-29,https://space.bilibili.com/3810775?from=search,3810775,BV1Wp411d7R4,24099827,40375820,429,937,1418,455,109,2284,日常,华晨宇*平凡之路*音乐选集,3
意犹未尽 | 醒耳人声乐团翻唱华晨宇《好想爱这个世界啊》,https://www.bilibili.com/video/BV11Z4y1H7oX?from=search,https://i0.hdslb.com/bfs/archive/eb965900fe9bbeb5c614c1ac9301bc901af59655.jpg@480w_300h_1c.webp,94,187000,2020-06-15,https://space.bilibili.com/11444896?from=search,11444896,BV11Z4y1H7oX,371122138,202134328,307,261,5169,5322,935,13697,翻唱,阿卡贝拉*翻唱*人声乐团*无伴奏*醒耳人声乐团*流行合唱*吉岛音乐,7
手动圆梦华晨宇跳舞 小鱼真的很美很美,https://www.bilibili.com/video/BV1RY411p7jg?from=search,https://i0.hdslb.com/bfs/archive/fa8c90ceead2073f522f02a2c095ec873eacbeb8.jpg@480w_300h_1c.webp,11,39000,2021-12-09,https://space.bilibili.com/279365138?from=search,279365138,BV1RY411p7jg,252230229,457421829,163,39,3010,714,172,4951,粉丝创作,舞蹈*华晨宇*花花*跳舞*可爱*音乐*打卡挑战,7
【华晨宇】大型沙雕现场，慎入会传染的！,https://www.bilibili.com/video/BV1Y4411y72j?from=search,https://i1.hdslb.com/bfs/archive/19eccbc052af99196a5eba5d7fcc1dcc23dd6be0.jpg@480w_300h_1c.webp,169,212000,2019-09-05,https://space.bilibili.com/251334049?from=search,251334049,BV1Y4411y72j,66727105,115718453,283,2565,8906,2231,1210,13881,粉丝创作,明星*华晨宇*怼粉*沙雕*萌新UP报到*混剪*搞笑,7
【明日之子3】孟美岐freestyle教学《犟》华晨宇门口偷学,https://www.bilibili.com/video/BV1st411V7qM?from=search,https://i1.hdslb.com/bfs/archive/c5f7a85fe64cd6836710c39fc430aae2f4c0877c.jpg@480w_300h_1c.webp,184,375000,2019-07-13,https://space.bilibili.com/431082141?from=search,431082141,BV1st411V7qM,59055507,102937648,121,317,1644,101,78,2480,综艺,综艺*孟美岐*华晨宇*犟*明日之子3*娱乐*李梦琦,7
这两位大叔粉终于看华晨宇《斗牛》reaction了！音质加强英文翻译版,https://www.bilibili.com/video/BV1CW411z7TV?from=search,https://i1.hdslb.com/bfs/archive/783920dbe64a833bbb4e913b0bbdcf3e15f2640a.jpg@480w_300h_1c.webp,706,380000,2018-09-24,https://space.bilibili.com/41078455?from=search,41078455,BV1CW411z7TV,32357424,56617539,168,955,750,122,82,2301,娱乐杂谈,音乐现场*明星*华晨宇*斗牛*油管*演唱会*反应,7
蛊精时刻 华晨宇男粉：老公不许脱！！！,https://www.bilibili.com/video/BV14Z4y1973g?from=search,https://i0.hdslb.com/bfs/archive/3baa266f59defdb9ad3a7d3608844a148164b11b.jpg@480w_300h_1c.webp,53,56000,2021-12-08,https://space.bilibili.com/279365138?from=search,279365138,BV14Z4y1973g,379694059,456800186,161,77,2335,250,167,4170,明星综合,明星*华晨宇*娱乐*花花*歌手*打卡挑战,6
【华晨宇《新世界》】【高音质】【多机位剪辑字幕版】【高清近镜饭拍】20180909 北京鸟巢火星演唱会,https://www.bilibili.com/video/BV1kt411173w?from=search,https://i2.hdslb.com/bfs/archive/0b685e7a893af144ff8d319ba4744942af6a00c1.jpg@480w_300h_1c.webp,462,167000,2018-11-19,https://space.bilibili.com/327645514?from=search,327645514,BV1kt411173w,36321551,312149008,884,3601,10157,6817,3226,7838,粉丝创作,明星*音乐现场*华晨宇*演唱会*花花*歌手*音乐*LIVE,8
华晨宇演唱《齐天》，高音太稳了，台下明星个个腰板挺得很直,https://www.bilibili.com/video/BV1S4411p7Li?from=search,https://i0.hdslb.com/bfs/archive/12815c4124d90ad51143d5d93ce2be8163ce9a10.jpg@480w_300h_1c.webp,92,384000,2019-05-27,https://space.bilibili.com/417316180?from=search,417316180,BV1S4411p7Li,53799554,94107305,96,286,680,34,36,1739,日常,华晨宇*花花*音乐*歌曲*女神*萌妹子*抖音,7
ET超凶合唱《异类》华晨宇鸟巢演唱会9.9场几万人说唱现场,https://www.bilibili.com/video/BV1sW411C7hB?from=search,https://i0.hdslb.com/bfs/archive/73409ff772aac8ea831d0a11dc36c48079be8a52.jpg@480w_300h_1c.webp,458,274000,2018-09-11,https://space.bilibili.com/109710128?from=search,109710128,BV1sW411C7hB,31506058,55079256,199,958,6454,1463,812,9070,演奏,演奏*华晨宇*华晨宇鸟巢演唱会*音乐,4
当唱歌被华晨宇偶遇…我笑得好大声……潮盛典后台,https://www.bilibili.com/video/BV1hU4y1L75V?from=search,https://i2.hdslb.com/bfs/archive/8758ad4c2089edbdaf808f0ca764f4d7ca047851.jpg@480w_300h_1c.webp,22,203000,2021-05-31,https://space.bilibili.com/240744678?from=search,240744678,BV1hU4y1L75V,673289154,346794667,559,198,3696,397,751,10381,明星综合,明星*华晨宇*国王与乞丐*潮盛典,4
【好想我回来啊】翻唱||高三迎新活动女声翻唱华晨宇新歌,https://www.bilibili.com/video/BV1Lb4y1e7U1?from=search,https://i2.hdslb.com/bfs/archive/de968cc86f92f96f274e46755f4a5a7eb2304487.jpg@480w_300h_1c.webp,266,37000,2021-12-31,https://space.bilibili.com/587359454?from=search,587359454,BV1Lb4y1e7U1,635284717,473444298,265,334,418,838,58,3124,翻唱,翻唱*华晨宇*好想我回来啊,3
【华晨宇】花花一个手势下去 et瞬间乖巧全场安静｜et绝技技：刹车,https://www.bilibili.com/video/BV1xt411Z78a?from=search,https://i2.hdslb.com/bfs/archive/c9b9d6d96dc52ad6b9c1e17938e55ba360b13439.jpg@480w_300h_1c.webp,33,285000,2018-10-15,https://space.bilibili.com/49017255?from=search,49017255,BV1xt411Z78a,33893758,59353325,371,147,8213,819,876,8208,明星综合,明星*华晨宇*华晨宇yu*花花*et*火火,6
"华晨宇的""嘘""你顶得住？！！微风拂面的长发哥哥太piu亮了。。。",https://www.bilibili.com/video/BV1xL411c7qV?from=search,https://i0.hdslb.com/bfs/archive/6aecc9731e8f67e5c5b06d1c78925778f12c6910.jpg@480w_300h_1c.webp,112,25000,2022-01-16,https://space.bilibili.com/21210934?from=search,21210934,BV1xL411c7qV,465685258,485586652,73,41,1507,154,48,3218,音乐现场,音乐现场*华晨宇*LIVE*演唱会*花花*歌手*火星演唱会,7
有关华晨宇夺冠的争议，是华语音乐市场内部矛盾的集中爆发,https://www.bilibili.com/video/BV125411x7bP?from=search,https://i2.hdslb.com/bfs/archive/ddf215673825f967fb91d2db537258c00d8d80c3.jpg@480w_300h_1c.webp,332,244000,2020-04-28,https://space.bilibili.com/3134601?from=search,3134601,BV125411x7bP,455417763,184106437,4449,2786,2349,3314,578,8636,音乐综合,综艺*乐评盘点*华晨宇*花花*歌手·当打之年*华语乐坛*歌手*音乐*bilibili新星计划,9
华晨宇的痛，谁会懂   (真当大哥不看b站吗),https://www.bilibili.com/video/BV1qp4y1e7A2?from=search,https://i0.hdslb.com/bfs/archive/ca81a2900d55bc9983c5b4199046fa73022ea4e7.jpg@480w_300h_1c.webp,59,207000,2020-09-12,https://space.bilibili.com/40726626?from=search,40726626,BV1qp4y1e7A2,969578248,244377240,1202,1633,4707,3167,1920,13456,搞笑,华晨宇*花花*ET*火星人*unravel*九月打卡挑战,6
【华晨宇】改编钢琴版《济公》主题曲《鞋儿破帽儿破》（1080P录屏）,https://www.bilibili.com/video/BV1Db411b7A7?from=search,https://i0.hdslb.com/bfs/archive/06140d0586169aa3b02c2f2dbb2a916b637cee1f.png@480w_300h_1c.webp,171,256000,2019-03-02,https://space.bilibili.com/2423927?from=search,2423927,BV1Db411b7A7,45067032,78926176,1072,1284,7716,2168,2448,7787,音乐综合,华晨宇*钢琴版济公主题曲《鞋儿破帽儿破》*《王牌对王牌第四季》第五期歌曲片段*编曲/演唱：华晨宇,4
明星豪宅对比第三弹！从2014的家和2017的家对比就能知道华晨宇这几年事业有多成功！客厅直接放台球桌了都！,https://www.bilibili.com/video/BV1bt411e7Rq?from=search,https://i1.hdslb.com/bfs/archive/375e5338eb28f237460ce11d84e1090b7cc88eb5.jpg@480w_300h_1c.webp,143,384000,2018-12-17,https://space.bilibili.com/354179045?from=search,354179045,BV1bt411e7Rq,38361141,67428575,206,297,767,42,45,1431,综艺,综艺*华晨宇*旅途的花样*最美的时光*爸爸去哪儿*花儿与少年*刘维*钱枫*田亮*我家那小子,10
歌手rap战(邓紫棋&张杰&王嘉尔&华晨宇&罗志祥&潘玮柏&蔡依林&周杰伦）,https://www.bilibili.com/video/BV1ZW41127ch?from=search,https://i0.hdslb.com/bfs/archive/7d30baf919f8c07e0bbf0cf4740f2aace69a6e22.jpg@480w_300h_1c.webp,419,347000,2018-10-06,https://space.bilibili.com/9851571?from=search,9851571,BV1ZW41127ch,33239659,58179163,1449,11429,1337,155,111,2144,明星综合,明星*华晨宇*王嘉尔*周杰伦*邓紫棋*蔡依林*罗志祥*张杰*潘玮柏,9
华晨宇：杨幂你唱一个爱的供养吧！杨幂：可是每次你都不让我唱！_超清,https://www.bilibili.com/video/BV1n7411P7cA?from=search,https://i0.hdslb.com/bfs/archive/d45ef027a214924405b4c4952a58ab9a6c09ed81.jpg@480w_300h_1c.webp,22,377000,2020-02-20,https://space.bilibili.com/505881151?from=search,505881151,BV1n7411P7cA,90425958,154432535,162,13,487,9,16,2884,娱乐杂谈,明星*综艺*女神*娱乐*娱乐圈,5
华晨宇的微笑挑战，抗住15秒可白嫖,https://www.bilibili.com/video/BV1G44y1s7ff?from=search,https://i1.hdslb.com/bfs/archive/6985d2dce9ba93858eb0747e4c2d6c7c110da56e.jpg@480w_300h_1c.webp,49,15000,2022-01-24,https://space.bilibili.com/288449607?from=search,288449607,BV1G44y1s7ff,978442568,491487119,86,91,794,620,24,2753,粉丝创作,明星*华晨宇*治愈*个人向*笑容*ET*必剪创作,7
湘浙两台两音综同日开播，分别押上华晨宇与周深，被网友喊话：华晨宇你拿什么和周深比！华晨宇：不好意思我被迫的！,https://www.bilibili.com/video/BV1HL4y1u7s3?from=search,https://i1.hdslb.com/bfs/archive/857df977dc83f215628b5ab5da809235a47e99b9.jpg@480w_300h_1c.webp,427,3983,2022-03-07,https://space.bilibili.com/2040599014?from=search,2040599014,BV1HL4y1u7s3,852074748,544003046,20,27,1,0,0,39,明星综合,综艺*明星*我是歌手*花花*周深*华晨宇*歌手*打卡挑战*必剪创作*高能娱评官,10
【和平精英】和平精英品牌代言人华晨宇，拿稳信号枪，一起进圈！,https://www.bilibili.com/video/BV1op4y1k7M1?from=search,https://i0.hdslb.com/bfs/archive/af3bad544f33481c3175b15039c01615391e9a63.jpg@480w_300h_1c.webp,16,133000,2020-11-02,https://space.bilibili.com/434786180?from=search,434786180,BV1op4y1k7M1,970189627,251917752,1313,1642,4710,8350,1238,12543,手机游戏,手机游戏*和平精英*游戏知识分享官,3
《我是歌手》邓紫棋华晨宇合唱《光年之外》，简直惊艳了耳朵！,https://www.bilibili.com/video/BV1c4411L72f?from=search,https://i0.hdslb.com/bfs/archive/97fce246e93b54e9b0d22b170ed30e1a0bd81f28.jpg@480w_300h_1c.webp,144,379000,2019-05-22,https://space.bilibili.com/417316180?from=search,417316180,BV1c4411L72f,53289052,93230627,177,462,1209,91,135,1375,日常,翻唱*中文翻唱*唱歌*音乐*萌妹子,5
华晨宇 歌手全纪录（2018）,https://www.bilibili.com/video/BV1q5411G7u2?from=search,https://i1.hdslb.com/bfs/archive/88d9e65d446c30990d2a28c5071ff81f009e77b9.jpg@480w_300h_1c.webp,3896,225000,2020-12-12,https://space.bilibili.com/23822315?from=search,23822315,BV1q5411G7u2,458123740,265742931,627,3468,12832,2711,848,8254,音乐综合,华晨宇*我是歌手*听歌*音乐*歌手*精选歌单,6
黄霄雲手机录音《烟火里的尘埃》cover华晨宇,https://www.bilibili.com/video/BV1TV41117wb?from=search,https://i0.hdslb.com/bfs/archive/69275c1a291d6a0d6228a93f9dd41c9097d03936.jpg@480w_300h_1c.webp,322,195000,2020-11-04,https://space.bilibili.com/501005668?from=search,501005668,BV1TV41117wb,415199975,252730584,790,666,3683,6448,692,9691,翻唱,翻唱*华晨宇*花花*烟火里的尘埃*黄霄雲*高音,6
【华晨宇/混剪】欲向踩点/Savage,https://www.bilibili.com/video/BV1q4411B7Cd?from=search,https://i1.hdslb.com/bfs/archive/0101fca4fbda5bc4b588fa640d8767b867abe80e.jpg@480w_300h_1c.webp,170,165000,2019-08-27,https://space.bilibili.com/290799191?from=search,290799191,BV1q4411B7Cd,65600489,113814748,779,2570,10808,5631,2156,10149,短片,短片*创作新秀奖*华晨宇*欲向混剪*暑期爆肝挑战,5
"【华晨宇】《走, 一起去看日出吧》治愈三部曲第三部——未来篇 双机位剪辑 字幕版",https://www.bilibili.com/video/BV1bR4y1s74d?from=search,https://i0.hdslb.com/bfs/archive/3f51dd6e22e4de422654df20a6c8a17358835b02.jpg@480w_300h_1c.webp,346,44000,2021-12-06,https://space.bilibili.com/327645514?from=search,327645514,BV1bR4y1s74d,337178017,455630362,178,201,2335,1134,618,3574,明星综合,华晨宇*剪辑*治愈向*治愈三部曲第三部——未来篇*火星演唱会*走*新歌*一起去看日出吧,8
